index,exposure_start,exposure_end,client_start,client_end
2479,132.421060235,132.431252346,1609339389.239346,1609339389.250114
2480,132.431381013,132.441715346,1609339389.2501383,1609339389.2606623
2481,132.441845198,132.454618624,1609339389.2607155,1609339389.2732003
2482,132.45477642,132.464317235,1609339389.2732253,1609339389.2828138
2483,132.464454402,132.474636309,1609339389.2828388,1609339389.2934132
2484,132.474766513,132.489238161,1609339389.2934403,1609339389.308079
2485,132.489390587,132.498569068,1609339389.3081126,1609339389.3187032
2486,132.498724272,132.508870254,1609339389.3187428,1609339389.3275504
2487,132.509000217,132.522120383,1609339389.3275754,1609339389.3416133
2488,132.522248772,132.53125792,1609339389.3416412,1609339389.34961
2489,132.53139468,132.542160235,1609339389.3496392,1609339389.3609123
2490,132.542340513,132.554200587,1609339389.360985,1609339389.3730469
2491,132.554335717,132.564002902,1609339389.373128,1609339389.3827748
2492,132.564144328,132.575134031,1609339389.3828185,1609339389.3936012
2493,132.575283661,132.589179439,1609339389.3936465,1609339389.407912
2494,132.589335939,132.597920087,1609339389.409664,1609339389.4182491
2495,132.598065328,132.607856717,1609339389.4183118,1609339389.4270275
2496,132.607999254,132.620590198,1609339389.42707,1609339389.439692
2497,132.620721365,132.631109235,1609339389.4397514,1609339389.4501855
2498,132.63127218,132.641968531,1609339389.4502647,1609339389.4612026
2499,132.642125142,132.653865939,1609339389.4612544,1609339389.4722996
2500,132.653998698,132.663207735,1609339389.472349,1609339389.4822717
2501,132.663340883,132.674365383,1609339389.4823215,1609339389.493585
2502,132.674523976,132.689047309,1609339389.4936445,1609339389.5077536
2503,132.689180624,132.697606828,1609339389.5078409,1609339389.516522
2504,132.697739791,132.708116791,1609339389.5166569,1609339389.5289977
2505,132.708249846,132.721715217,1609339389.5291228,1609339389.5406
2506,132.721873179,132.731088365,1609339389.5407565,1609339389.5498781
2507,132.731244754,132.740908494,1609339389.5499554,1609339389.559504
2508,132.741042161,132.753625309,1609339389.5595686,1609339389.5721636
2509,132.753757161,132.764388309,1609339389.572216,1609339389.5835733
2510,132.764544865,132.775696698,1609339389.5836267,1609339389.5946121
2511,132.775875439,132.786938494,1609339389.5946674,1609339389.6057498
2512,132.787068198,132.796317216,1609339389.6058035,1609339389.6149936
2513,132.796451013,132.807058828,1609339389.6150312,1609339389.6258962
2514,132.807191142,132.820680087,1609339389.6259367,1609339389.6417625
2515,132.820838716,132.830490772,1609339389.6418142,1609339389.6495733
2516,132.830901791,132.841183883,1609339389.6496394,1609339389.6599758
2517,132.84131592,132.855287642,1609339389.6600459,1609339389.6744423
2518,132.855450531,132.864230568,1609339389.6745443,1609339389.6832976
2519,132.86439142,132.874868142,1609339389.6833937,1609339389.6939073
2520,132.875000531,132.886696161,1609339389.693999,1609339389.7054656
2521,132.886822957,132.89795142,1609339389.7055376,1609339389.716919
2522,132.898085642,132.908173087,1609339389.7169905,1609339389.7286224
2523,132.908331735,132.920432624,1609339389.72872,1609339389.7407973
2524,132.920565531,132.93049629,1609339389.7408853,1609339389.74932
2525,132.930631013,132.941066198,1609339389.7494159,1609339389.76008
2526,132.941191031,132.953726883,1609339389.7601554,1609339389.7728689
2527,132.953895809,132.963807624,1609339389.7729428,1609339389.7828903
2528,132.963941402,132.973797809,1609339389.7830129,1609339389.7936068
2529,132.973929365,132.986536865,1609339389.793691,1609339389.8053932
2530,132.986664698,132.997977142,1609339389.8054647,1609339389.8170862
2531,132.998162439,133.008280902,1609339389.8171618,1609339389.829802
2532,133.008595513,133.021414679,1609339389.8298888,1609339389.8457756
2533,133.021548809,133.029538476,1609339389.845858,1609339389.8506892
2534,133.02967192,133.041778716,1609339389.850761,1609339389.8610213
2535,133.041953105,133.054557346,1609339389.8611069,1609339389.873408
2536,133.054687772,133.063584976,1609339389.873481,1609339389.8823118
2537,133.063716957,133.07411079,1609339389.8823664,1609339389.8940847
2538,133.074242679,133.086763976,1609339389.894138,1609339389.905459
2539,133.086926013,133.097419124,1609339389.905498,1609339389.916124
2540,133.097598587,133.106783753,1609339389.9161675,1609339389.9255264
2541,133.106916605,133.119713013,1609339389.9255629,1609339389.9387481
2542,133.119846105,133.13017705,1609339389.9387836,1609339389.9502673
2543,133.130336772,133.141097605,1609339389.9503045,1609339389.959827
2544,133.141258753,133.152945679,1609339389.95987,1609339389.9715464
2545,133.15308155,133.162940309,1609339389.9715817,1609339389.9814928
2546,133.163080846,133.173240901,1609339389.9815242,1609339389.992244
2547,133.173406568,133.188057605,1609339389.9922776,1609339390.0072627
2548,133.18823192,133.196777161,1609339390.0073013,1609339390.028185
2549,133.196920272,133.206951975,1609339390.028221,1609339390.043111
2550,133.207084161,133.220291068,1609339390.0431461,1609339390.0614495
2551,133.220452698,133.229616142,1609339390.0614862,1609339390.0648286
2552,133.229794827,133.240678179,1609339390.0648572,1609339390.0696301
2553,133.240828957,133.252890012,1609339390.0696642,1609339390.0798852
2554,133.253022457,133.263441198,1609339390.0799124,1609339390.0910072
2555,133.26361005,133.274479587,1609339390.0910428,1609339390.1023579
2556,133.274646142,133.286516216,1609339390.1023993,1609339390.1144125
2557,133.286646457,133.296531438,1609339390.1144497,1609339390.128375
2558,133.296665827,133.306350605,1609339390.1284218,1609339390.1507747
2559,133.306779272,133.320238883,1609339390.1508226,1609339390.1536672
2560,133.320410864,133.329171531,1609339390.153706,1609339390.156163
2561,133.329305679,133.340350716,1609339390.1562047,1609339390.1635342
2562,133.340486957,133.354627512,1609339390.1635861,1609339390.1869755
2563,133.354789068,133.363543475,1609339390.1870244,1609339390.1875656
2564,133.363707161,133.373341568,1609339390.1876037,1609339390.2005634
2565,133.373474661,133.386700938,1609339390.2006092,1609339390.213319
2566,133.386834327,133.39675192,1609339390.2133653,1609339390.224111
2567,133.396912179,133.407500012,1609339390.224158,1609339390.2309597
2568,133.407670698,133.419490512,1609339390.2310143,1609339390.2505686
2569,133.419626031,133.428848494,1609339390.2506175,1609339390.26194
2570,133.428975031,133.439709586,1609339390.261991,1609339390.265627
2571,133.43986642,133.453312642,1609339390.2656825,1609339390.27956
2572,133.453473457,133.462960549,1609339390.2796147,1609339390.2904928
2573,133.463093586,133.473753549,1609339390.2905416,1609339390.3015358
2574,133.473885809,133.486979735,1609339390.3015828,1609339390.3078291
2575,133.48713892,133.496553679,1609339390.307873,1609339390.323865
2576,133.496975346,133.507321809,1609339390.3239152,1609339390.330121
2577,133.50745342,133.520887549,1609339390.3301623,1609339390.3737917
2578,133.52102092,133.529889512,1609339390.3738525,1609339390.381353
2579,133.53011092,133.540254772,1609339390.3814285,1609339390.3949404
2580,133.540422938,133.552206327,1609339390.39501,1609339390.397792
2581,133.552335698,133.562482235,1609339390.3978603,1609339390.4024496
2582,133.562617364,133.574654531,1609339390.4025137,1609339390.4082072
2583,133.57482592,133.586937012,1609339390.4099975,1609339390.4136634
2584,133.587073679,133.595990049,1609339390.4137342,1609339390.4190962
2585,133.596126938,133.607372716,1609339390.4191616,1609339390.4283109
2586,133.607498568,133.619579753,1609339390.4283946,1609339390.439403
2587,133.619734123,133.629511401,1609339390.4394627,1609339390.4568405
2588,133.629644197,133.640308068,1609339390.4568853,1609339390.4678152
2589,133.640441475,133.652726938,1609339390.4678595,1609339390.4791076
2590,133.652858846,133.662994716,1609339390.4791474,1609339390.4901824
2591,133.663176234,133.673500364,1609339390.490225,1609339390.5014331
2592,133.673630716,133.686599234,1609339390.501476,1609339390.5125077
2593,133.686730401,133.695863049,1609339390.5125458,1609339390.5236561
2594,133.695992901,133.708869197,1609339390.5236974,1609339390.5345933
2595,133.709033938,133.719794605,1609339390.5346365,1609339390.5612836
2596,133.71992629,133.728806512,1609339390.5613241,1609339390.5642715
2597,133.728941568,133.738572031,1609339390.5643053,1609339390.568186
2598,133.738704475,133.752653864,1609339390.5682235,1609339390.5792708
2599,133.752819012,133.762463753,1609339390.579311,1609339390.590111
2600,133.762595068,133.773257049,1609339390.5901535,1609339390.601269
2601,133.773383697,133.786553031,1609339390.6013117,1609339390.6171422
2602,133.786747364,133.79618666,1609339390.6171854,1609339390.6253796
2603,133.796379475,133.808679883,1609339390.6254096,1609339390.634495
2604,133.808818734,133.825783883,1609339390.6345184,1609339390.6502795
2605,133.825928494,133.854548105,1609339390.6503057,1609339390.6953135
2606,133.854711901,133.862919531,1609339390.6953843,1609339390.7011514
2607,133.863120345,133.876621401,1609339390.701211,1609339390.7126474
2608,133.876795123,133.888436475,1609339390.7127326,1609339390.7203662
2609,133.88867192,133.898616512,1609339390.7204278,1609339390.7228653
2610,133.898820623,133.93097479,1609339390.72294,1609339390.7735138
2611,133.931112327,133.939584994,1609339390.7735898,1609339390.7843523
2612,133.939747308,133.950438216,1609339390.7844224,1609339390.789129
2613,133.950593568,133.963565549,1609339390.7891955,1609339390.7943401
2614,133.963693419,133.972564086,1609339390.794403,1609339390.8000367
2615,133.972702994,133.984317271,1609339390.8001568,1609339390.8124456
2616,133.984469771,133.996046345,1609339390.8125157,1609339390.8238153
2617,133.99617466,134.005748327,1609339390.8238902,1609339390.8370664
2618,134.005948382,134.01583466,1609339390.8371255,1609339390.8451006
2619,134.015952882,134.030109531,1609339390.8451426,1609339390.857784
2620,134.030276197,134.038704882,1609339390.8578303,1609339390.8716633
2621,134.038835197,134.049549123,1609339390.8717086,1609339390.8785124
2622,134.049757753,134.063154197,1609339390.8785498,1609339390.8896692
2623,134.063323271,134.073350327,1609339390.8897145,1609339390.9034705
2624,134.073510938,134.083812808,1609339390.903517,1609339390.9116778
2625,134.083948697,134.096980086,1609339390.911717,1609339390.9230034
2626,134.097113771,134.105832549,1609339390.9230556,1609339390.934206
2627,134.10600379,134.11769653,1609339390.934296,1609339390.9423418
2628,134.117860234,134.129692271,1609339390.9424124,1609339390.9495366
2629,134.129825123,134.139108623,1609339390.94962,1609339390.9718487
2630,134.13924903,134.149132197,1609339390.971943,1609339390.9784634
2631,134.149287956,134.16302529,1609339390.9785295,1609339390.9898071
2632,134.163185864,134.172542105,1609339390.9898796,1609339391.0007517
2633,134.172673586,134.183483197,1609339391.0008216,1609339391.0117764
2634,134.183620567,134.196956067,1609339391.0118608,1609339391.018317
2635,134.197116105,134.205913938,1609339391.018386,1609339391.0257423
2636,134.206076253,134.217191901,1609339391.02581,1609339391.0363865
2637,134.21732653,134.228762327,1609339391.0364647,1609339391.0479014
2638,134.228894845,134.238756642,1609339391.0479739,1609339391.0599995
2639,134.238937012,134.250570456,1609339391.0600734,1609339391.0704832
2640,134.250737216,134.263563179,1609339391.0705423,1609339391.0829787
2641,134.263714142,134.272519975,1609339391.083039,1609339391.0915587
2642,134.272645456,134.283722382,1609339391.0916123,1609339391.1030579
2643,134.283879086,134.296526642,1609339391.1031127,1609339391.1156075
2644,134.29665429,134.305699753,1609339391.1156712,1609339391.1255643
2645,134.305827493,134.316749956,1609339391.1256263,1609339391.135751
2646,134.316883197,134.329212882,1609339391.1358051,1609339391.1486082
2647,134.329377456,134.339348419,1609339391.1486604,1609339391.1606483
2648,134.339475679,134.348936493,1609339391.1607141,1609339391.1680756
2649,134.34907116,134.361936827,1609339391.1681256,1609339391.1817238
2650,134.36207566,134.372496178,1609339391.1817846,1609339391.1917555
2651,134.372645678,134.383428438,1609339391.1918085,1609339391.2025847
2652,134.383554493,134.395264086,1609339391.2026389,1609339391.2142284
2653,134.395391623,134.405220938,1609339391.2142792,1609339391.2248008
2654,134.405368938,134.418179178,1609339391.224853,1609339391.2375765
2655,134.418341086,134.429795993,1609339391.2376304,1609339391.2489417
2656,134.429927901,134.438595475,1609339391.2489924,1609339391.258103
2657,134.438732141,134.449256308,1609339391.2581553,1609339391.2711236
2658,134.449453012,134.462933123,1609339391.2711897,1609339391.2823865
2659,134.463091567,134.472421253,1609339391.282437,1609339391.29151
2660,134.472549808,134.482871215,1609339391.291564,1609339391.302245
2661,134.48302116,134.495309641,1609339391.3022985,1609339391.3155253
2662,134.495471901,134.505818086,1609339391.315579,1609339391.3251028
2663,134.505980419,134.516149827,1609339391.3251567,1609339391.3352187
2664,134.516290512,134.528370234,1609339391.3352728,1609339391.347661
2665,134.528507771,134.538819438,1609339391.3477175,1609339391.3583014
2666,134.538976567,134.549888604,1609339391.3583548,1609339391.3718166
2667,134.550196586,134.561825141,1609339391.3718712,1609339391.3822284
2668,134.561960382,134.571136864,1609339391.3823,1609339391.390133
2669,134.571279493,134.583034771,1609339391.3902009,1609339391.4026213
2670,134.583192956,134.59669753,1609339391.4026978,1609339391.416283
2671,134.59705166,134.605002697,1609339391.4183106,1609339391.4249792
2672,134.605204049,134.615647475,1609339391.4250638,1609339391.4351685
2673,134.615780419,134.629393345,1609339391.4352233,1609339391.449023
2674,134.629551549,134.638871364,1609339391.4490733,1609339391.4580183
2675,134.639019715,134.648591975,1609339391.4580648,1609339391.4700336
2676,134.648724456,134.661598141,1609339391.4700832,1609339391.4809
2677,134.661726901,134.671872086,1609339391.4809504,1609339391.4911864
2678,134.672038956,134.683012271,1609339391.4912295,1609339391.5024226
2679,134.683144734,134.694542401,1609339391.5024657,1609339391.5135367
2680,134.694669326,134.704704567,1609339391.5135782,1609339391.5238817
2681,134.704845697,134.715915938,1609339391.5239224,1609339391.5351539
